timestamp,accX,accY,accZ,pressure,gyroX,gyroY,gyroZ
259480,-100000,-7812,-781,2064,-50,27,-37
259482,-100000,-7812,-781,2061,-50,27,-36
259484,-99218,-7031,-781,2067,-51,27,-36
259486,-99218,-7031,-781,2059,-51,27,-36
259488,-99218,-7031,-781,2056,-51,27,-37
259490,-99218,-7031,-781,2061,-51,27,-37
259492,-99218,-7031,-781,2056,-51,28,-37
259494,-100000,-7812,-1562,2061,-51,28,-37
259496,-100000,-7812,-1562,2059,-51,28,-37
259498,-100000,-7812,-1562,2058,-51,27,-37
259500,-100000,-7812,-1562,2052,-51,27,-37
259502,-100000,-7812,-1562,2057,-50,27,-37
259504,-99218,-7812,-781,2067,-51,27,-37
259506,-99218,-7812,-781,2052,-50,27,-37
259508,-99218,-7812,-781,2056,-50,28,-37
259510,-99218,-7812,-781,2052,-50,28,-37
259512,-99218,-7812,-781,2062,-50,28,-37
259514,-99218,-7812,-781,2054,-50,28,-37
259516,-99218,-7812,-781,2062,-50,28,-37
259518,-99218,-7812,-781,2062,-50,28,-37
259520,-99218,-7812,-781,2053,-50,28,-37
259522,-99218,-7812,-781,2054,-51,28,-37
259524,-99218,-7812,0,2053,-51,28,-37
259526,-99218,-7812,0,2058,-50,28,-37
259528,-99218,-7812,0,2058,-50,28,-37
259530,-99218,-7812,0,2057,-50,28,-37
259532,-99218,-7812,0,2064,-50,28,-37
259534,-99218,-7812,0,2056,-50,28,-37
259536,-99218,-7812,0,2062,-50,29,-37
259538,-99218,-7812,0,2059,-50,29,-37
259540,-99218,-7812,0,2042,-50,28,-37
259542,-99218,-7812,0,2063,-50,28,-37
259545,-98437,-7031,0,2067,-50,28,-37
259546,-98437,-7031,0,2059,-50,29,-37
259548,-98437,-7031,0,2056,-50,29,-37
259550,-98437,-7031,0,2069,-51,29,-37
259552,-98437,-7031,0,2063,-50,28,-37
259554,-99218,-7812,-1562,2062,-50,29,-37
259556,-99218,-7812,-1562,2057,-50,29,-37
259558,-99218,-7812,-1562,2054,-50,29,-37
259560,-99218,-7812,-1562,2059,-50,29,-37
259562,-99218,-7812,-1562,2071,-50,29,-38
259564,-99218,-7812,0,2058,-51,29,-38
259566,-99218,-7812,0,2061,-51,29,-38
259568,-99218,-7812,0,2068,-51,29,-38
259570,-99218,-7812,0,2051,-51,29,-38
259572,-99218,-7812,0,2067,-51,29,-38
259574,-99218,-7031,-781,2059,-51,30,-38
259576,-99218,-7031,-781,2054,-51,30,-38
259578,-99218,-7031,-781,2057,-51,30,-38
259580,-99218,-7031,-781,2052,-51,30,-37
259582,-99218,-7031,-781,2064,-51,30,-37
259584,-99218,-6250,-1562,2058,-51,30,-37
259586,-99218,-6250,-1562,2074,-51,30,-37
259588,-99218,-6250,-1562,2064,-51,30,-37
259590,-99218,-6250,-1562,2056,-51,30,-37
259592,-99218,-6250,-1562,2067,-51,30,-37
259594,-98437,-7031,-1562,2059,-51,30,-37
259596,-98437,-7031,-1562,2058,-51,30,-37
259598,-98437,-7031,-1562,2061,-51,31,-38
259600,-98437,-7031,-1562,2052,-51,31,-38
259602,-98437,-7031,-1562,2062,-51,31,-38
259604,-99218,-7031,-781,2049,-51,31,-38
259606,-99218,-7031,-781,2064,-51,30,-37
259608,-99218,-7031,-781,2061,-51,30,-37
259610,-99218,-7031,-781,2053,-51,30,-37
259612,-99218,-7031,-781,2064,-51,31,-37
259615,-98437,-7031,-781,2058,-51,31,-37
259616,-98437,-7031,-781,2057,-51,31,-37
259618,-98437,-7031,-781,2068,-51,31,-37
259620,-98437,-7031,-781,2061,-51,31,-37
259622,-98437,-7031,-781,2053,-51,31,-37
259624,-99218,-7812,-781,2057,-51,31,-37
259626,-99218,-7812,-781,2056,-50,31,-38
259628,-99218,-7812,-781,2057,-50,31,-38
259630,-99218,-7812,-781,2056,-51,31,-38
259632,-99218,-7812,-781,2047,-50,31,-38
259634,-99218,-7031,0,2058,-51,31,-38
259636,-99218,-7031,0,2061,-51,31,-38
259638,-99218,-7031,0,2052,-51,31,-38
259640,-99218,-7031,0,2059,-51,31,-38
259642,-99218,-7031,0,2061,-50,31,-37
259644,-99218,-7031,0,2058,-51,31,-37
259646,-99218,-6250,0,2053,-51,31,-37
259648,-99218,-6250,0,2057,-51,31,-37
259650,-99218,-6250,0,2063,-51,31,-37
259652,-99218,-6250,0,2058,-50,31,-37
259654,-99218,-6250,0,2057,-50,31,-37
