timestamp,accX,accY,accZ,pressure,gyroX,gyroY,gyroZ
27079,-100000,17968,-3125,2038,-47,39,-17
27081,-100000,17968,-3125,2041,-47,39,-17
27083,-100000,17968,-3125,2042,-47,38,-17
27085,-100000,17968,-3125,2046,-47,38,-17
27087,-100000,17187,-3125,2040,-47,38,-18
27089,-100000,17187,-3125,2032,-47,38,-18
27091,-100000,17187,-3125,2046,-48,37,-17
27093,-100000,17187,-3125,2045,-48,37,-18
27095,-100000,17187,-3125,2046,-48,37,-18
27097,-100000,17187,-3125,2031,-48,36,-18
27115,-100000,16406,-3125,2046,-49,35,-18
27117,-100000,16406,-3125,2040,-49,35,-18
27118,-100000,14843,-2343,2040,-49,35,-18
27120,-100000,14843,-2343,2038,-49,35,-18
27121,-100000,14843,-2343,2033,-49,34,-18
27123,-100000,14843,-2343,2047,-49,34,-18
27124,-100000,14843,-2343,2042,-49,34,-19
27126,-100000,14843,-2343,2035,-49,34,-19
27127,-100000,14843,-2343,2042,-49,34,-19
27129,-100000,14843,-2343,2043,-49,34,-19
27130,-100000,14843,-2343,2041,-49,34,-19
27132,-100000,14843,-2343,2038,-49,34,-19
27133,-100000,14843,-2343,2051,-49,34,-19
27135,-100000,14843,-2343,2041,-49,34,-19
27136,-100000,14843,-2343,2040,-49,34,-19
27138,-100000,16406,-3906,2040,-49,34,-19
27139,-100000,16406,-3906,2040,-49,34,-19
27141,-100000,16406,-3906,2049,-49,34,-19
27142,-100000,16406,-3906,2038,-50,34,-19
27144,-100000,16406,-3906,2038,-50,34,-19
27145,-100000,16406,-3906,2035,-50,34,-19
27147,-100000,16406,-3906,2049,-50,34,-19
27148,-100781,16406,-3125,2042,-50,34,-19
27150,-100781,16406,-3125,2053,-50,34,-19
27151,-100781,16406,-3125,2041,-50,34,-19
27153,-100781,16406,-3125,2041,-50,34,-19
27154,-100781,16406,-3125,2048,-50,34,-19
27156,-100781,16406,-3125,2045,-50,34,-19
27157,-100781,16406,-3125,2043,-50,34,-19
27159,-100000,17187,-3906,2042,-50,34,-19
27160,-100000,17187,-3906,2043,-50,34,-19
27162,-100000,17187,-3906,2047,-50,34,-19
27163,-100000,17187,-3906,2037,-50,34,-19
27165,-100000,17187,-3906,2043,-50,34,-19
27167,-100000,17187,-3906,2040,-50,34,-19
27169,-100781,16406,-3906,2040,-50,34,-19
27171,-100781,16406,-3906,2038,-50,34,-19
27173,-100781,16406,-3906,2051,-50,33,-20
27175,-100781,16406,-3906,2040,-51,33,-20
27177,-100781,16406,-3906,2037,-51,33,-20
27179,-100781,17187,-2343,2042,-51,33,-20
27181,-100781,17187,-2343,2041,-51,33,-20
27183,-100781,17187,-2343,2041,-51,33,-20
27185,-100781,17187,-2343,2046,-51,33,-20
27187,-100781,17187,-2343,2042,-51,33,-20
27189,-100000,16406,-3906,2041,-51,33,-20
27191,-100000,16406,-3906,2037,-51,33,-20
27193,-100000,16406,-3906,2045,-52,33,-20
27195,-100000,16406,-3906,2045,-52,33,-20
27197,-100000,16406,-3906,2033,-52,32,-20
27199,-100000,16406,-3906,2042,-51,32,-20
27201,-100000,16406,-3906,2045,-51,32,-20
27203,-100000,16406,-3906,2043,-52,32,-20
27205,-100000,16406,-3906,2040,-52,31,-20
27207,-100000,16406,-3906,2042,-52,31,-20
27209,-100781,15625,-3906,2035,-52,31,-21
27211,-100781,15625,-3906,2041,-52,31,-21
27213,-100781,15625,-3906,2036,-53,31,-20
27215,-100781,15625,-3906,2049,-53,31,-21
27217,-100781,15625,-3906,2042,-53,31,-21
27219,-101562,17187,-3125,2038,-53,30,-21
27221,-101562,17187,-3125,2041,-53,30,-21
27223,-101562,17187,-3125,2040,-53,30,-21
27225,-101562,17187,-3125,2042,-53,30,-21
27227,-101562,17187,-3125,2036,-53,30,-21
27229,-100781,16406,-3125,2042,-53,30,-20
27231,-100781,16406,-3125,2035,-53,30,-21
27233,-100781,16406,-3125,2041,-54,30,-21
27235,-100781,16406,-3125,2048,-54,29,-21
27237,-100781,16406,-3125,2043,-54,29,-21
27284,-100000,16406,-3125,2040,-56,28,-22
27286,-100000,16406,-3125,2031,-56,28,-22
27287,-100000,16406,-3125,2041,-56,28,-22
27289,-100000,16406,-3125,2037,-57,28,-22
27290,-100781,17187,-3906,2033,-57,28,-22
27292,-100781,17187,-3906,2047,-57,28,-22
27293,-100781,17187,-3906,2032,-57,28,-22
27295,-100781,17187,-3906,2045,-57,28,-22
27296,-100781,17187,-3906,2040,-57,28,-22
27298,-100781,17187,-3906,2033,-57,28,-22
27299,-100781,16406,-3906,2041,-57,28,-22
27301,-100781,16406,-3906,2048,-57,28,-22
27302,-100781,16406,-3906,2040,-58,28,-22
27304,-100781,16406,-3906,2040,-58,28,-22
27305,-100781,16406,-3906,2036,-58,28,-22
27307,-100781,16406,-3906,2041,-58,28,-22
27308,-100781,16406,-3906,2041,-58,28,-22
27310,-100781,16406,-3125,2037,-58,28,-22
27311,-100781,16406,-3125,2046,-58,28,-22
27313,-100781,16406,-3125,2032,-58,28,-23
27314,-100781,16406,-3125,2045,-58,27,-22
27316,-100781,16406,-3125,2042,-58,27,-22
27317,-100781,16406,-3125,2048,-59,27,-23
27319,-100781,16406,-3125,2041,-59,27,-23
27320,-100781,14843,-3125,2041,-59,27,-23
27322,-100781,14843,-3125,2042,-59,27,-23
27323,-100781,14843,-3125,2041,-59,27,-23
27325,-100781,14843,-3125,2041,-59,27,-23
27326,-100781,14843,-3125,2045,-59,27,-23
27328,-100781,14843,-3125,2032,-59,27,-23
27329,-100781,14843,-3125,2054,-59,27,-23
27331,-101562,15625,-2343,2032,-59,27,-23
27332,-101562,15625,-2343,2046,-59,27,-23
27334,-101562,15625,-2343,2036,-59,26,-23
27365,-100781,16406,-3906,2043,-61,24,-24
27366,-100781,16406,-3906,2037,-61,24,-24
27368,-100781,16406,-3906,2051,-61,24,-24
27369,-100781,16406,-3906,2038,-61,24,-24
27371,-100781,16406,-3125,2042,-61,24,-24
27372,-100781,16406,-3125,2049,-61,24,-24
27374,-100781,16406,-3125,2046,-61,24,-24
27375,-100781,16406,-3125,2047,-61,23,-24
27377,-100781,16406,-3125,2037,-61,23,-24
27378,-100781,16406,-3125,2043,-62,23,-24
27380,-100781,16406,-3125,2033,-62,23,-24
27381,-100781,14843,-3125,2049,-62,23,-24
27383,-100781,14843,-3125,2046,-62,23,-24
27384,-100781,14843,-3125,2041,-62,23,-24
27386,-100781,14843,-3125,2042,-62,23,-24
27387,-100781,14843,-3125,2041,-62,23,-24
27389,-100781,14843,-3125,2045,-62,23,-24
27390,-100781,15625,-3125,2049,-62,23,-24
27392,-100781,15625,-3125,2038,-62,23,-24
27393,-100781,15625,-3125,2042,-63,23,-24
27395,-100781,15625,-3125,2031,-63,23,-24
27396,-100781,15625,-3125,2051,-63,23,-24
27398,-100781,15625,-3125,2033,-63,23,-24
27399,-100781,15625,-3125,2038,-63,23,-25
27401,-100000,15625,-3125,2037,-63,23,-25
27402,-100000,15625,-3125,2042,-63,23,-25
27404,-100000,15625,-3125,2041,-63,23,-25
27405,-100000,15625,-3125,2037,-64,23,-25
27407,-100000,15625,-3125,2038,-64,23,-25
27408,-100000,15625,-3125,2046,-64,23,-25
27410,-100000,15625,-3125,2048,-64,24,-25
27411,-101562,16406,-3906,2036,-64,24,-25
27413,-101562,16406,-3906,2041,-64,24,-25
27414,-101562,16406,-3906,2036,-64,24,-25
27416,-101562,16406,-3906,2035,-64,24,-25
27419,-101562,16406,-3906,2037,-64,24,-25
27421,-100781,14843,-3125,2045,-64,24,-25
27422,-100781,14843,-3125,2035,-65,24,-25
27424,-100781,14843,-3125,2047,-65,24,-25
27425,-100781,14843,-3125,2042,-65,24,-25
27427,-100781,14843,-3125,2052,-65,24,-25
27428,-100781,14843,-3125,2045,-65,24,-26
27430,-100781,14843,-3125,2046,-65,24,-26
27431,-101562,16406,-1562,2042,-65,24,-26
27432,-101562,16406,-1562,2046,-65,24,-25
27434,-101562,16406,-1562,2045,-65,24,-26
27435,-101562,16406,-1562,2038,-65,24,-26
27437,-101562,16406,-1562,2037,-65,24,-26
27438,-101562,16406,-1562,2047,-65,24,-26
27440,-101562,16406,-1562,2041,-65,24,-26
27442,-101562,14843,-3906,2041,-65,24,-26
27443,-101562,14843,-3906,2051,-65,24,-26
27445,-101562,14843,-3906,2041,-65,24,-26
27446,-101562,14843,-3906,2047,-65,24,-26
27448,-101562,14843,-3906,2038,-65,24,-26
27449,-101562,14843,-3906,2040,-65,23,-26
27451,-101562,14843,-3906,2047,-65,23,-26
27452,-100781,14843,-781,2056,-65,23,-26
27454,-100781,14843,-781,2041,-65,23,-26
27455,-100781,14843,-781,2046,-65,23,-26
27457,-100781,14843,-781,2040,-65,23,-26
27458,-100781,14843,-781,2043,-65,24,-26
27459,-100781,14843,-781,2035,-65,24,-26
27461,-100000,15625,-3125,2045,-65,24,-26
27462,-100000,15625,-3125,2049,-65,23,-26
27464,-100000,15625,-3125,2037,-66,23,-26
27466,-100000,15625,-3125,2046,-66,23,-26
27467,-100000,15625,-3125,2042,-66,23,-26
27469,-100000,15625,-3125,2040,-66,23,-26
27470,-100000,15625,-3125,2052,-66,23,-26
27490,-100781,15625,-3125,2048,-67,22,-27
27491,-100000,15625,-3125,2053,-67,22,-27
27493,-100000,15625,-3125,2045,-67,22,-27
27494,-100000,15625,-3125,2038,-67,22,-27
27496,-100000,15625,-3125,2046,-67,22,-27
27497,-100000,15625,-3125,2043,-67,22,-27
27499,-100000,15625,-3125,2049,-67,22,-27
27500,-100000,15625,-3125,2040,-67,22,-27
27502,-100781,15625,-3906,2031,-68,22,-27
27503,-100781,15625,-3906,2041,-68,21,-27
27505,-100781,15625,-3906,2040,-68,21,-27
27506,-100781,15625,-3906,2042,-68,21,-27
27508,-100781,15625,-3906,2035,-68,21,-27
27509,-100781,15625,-3906,2041,-68,21,-27
27511,-100781,15625,-3906,2047,-68,21,-28
27512,-100781,15625,-1562,2048,-68,21,-28
27514,-100781,15625,-1562,2033,-68,21,-27
27515,-100781,15625,-1562,2047,-68,21,-28
27517,-100781,15625,-1562,2046,-68,21,-28
27518,-100781,15625,-1562,2038,-68,21,-28
27520,-100781,15625,-1562,2046,-68,21,-28
27521,-100781,15625,-1562,2049,-68,21,-28
27523,-100000,16406,-3125,2042,-68,21,-28
27524,-100000,16406,-3125,2041,-68,21,-28
27526,-100000,16406,-3125,2045,-68,21,-28
27527,-100000,16406,-3125,2042,-68,22,-28
27529,-100000,16406,-3125,2048,-68,22,-28
27530,-100000,16406,-3125,2041,-68,22,-28
27532,-100000,14843,-3125,2042,-69,22,-28
27533,-100000,14843,-3125,2045,-68,22,-28
27535,-100000,14843,-3125,2051,-69,22,-28
27536,-100000,14843,-3125,2038,-69,22,-28
27538,-100000,14843,-3125,2042,-69,22,-28
27539,-100000,14843,-3125,2041,-69,22,-28
27541,-100000,14843,-3125,2045,-69,22,-28
27543,-100781,16406,-1562,2032,-69,22,-28
27545,-100781,16406,-1562,2043,-69,22,-28
27546,-100781,16406,-1562,2040,-69,22,-28
27548,-100781,16406,-1562,2035,-69,22,-28
27549,-100781,16406,-1562,2042,-69,22,-28
27551,-100781,16406,-1562,2035,-69,22,-28
27552,-100000,16406,-2343,2036,-69,22,-28
27554,-100000,16406,-2343,2046,-69,22,-28
27555,-100000,16406,-2343,2041,-69,22,-28
27557,-100000,16406,-2343,2031,-69,22,-28
27558,-100000,16406,-2343,2033,-69,22,-28
27560,-100000,16406,-2343,2038,-69,22,-28
27561,-100000,16406,-2343,2037,-69,22,-28
27563,-100000,15625,-781,2041,-69,22,-28
27564,-100000,15625,-781,2047,-70,22,-28
27566,-100000,15625,-781,2041,-69,22,-29
27567,-100000,15625,-781,2046,-69,22,-29
27569,-100000,15625,-781,2042,-69,22,-28
27570,-100000,15625,-781,2041,-69,22,-28
27572,-100000,15625,-781,2038,-69,22,-28
27573,-99218,16406,-2343,2048,-69,22,-28
27575,-99218,16406,-2343,2046,-70,22,-28
27576,-99218,16406,-2343,2036,-70,22,-28
27578,-99218,16406,-2343,2047,-70,22,-29
27579,-99218,16406,-2343,2041,-70,22,-29
27581,-99218,16406,-2343,2037,-70,22,-29
27582,-99218,16406,-2343,2046,-70,22,-29
27584,-100781,17187,-1562,2045,-70,22,-29
27585,-100781,17187,-1562,2049,-70,22,-29
27586,-100781,17187,-1562,2056,-69,22,-29
27588,-100781,17187,-1562,2049,-70,22,-29
27589,-100781,17187,-1562,2037,-70,22,-29
27591,-100781,17187,-1562,2043,-70,22,-29
27593,-99218,16406,-2343,2036,-70,22,-28
27594,-99218,16406,-2343,2042,-69,22,-29
27614,-99218,15625,-2343,2043,-69,22,-29
27615,-99218,15625,-2343,2040,-69,21,-29
27617,-99218,15625,-2343,2046,-70,21,-29
27618,-99218,15625,-2343,2048,-70,21,-29
27620,-99218,15625,-2343,2041,-70,21,-29
27621,-99218,15625,-2343,2035,-70,21,-29
27623,-99218,15625,-2343,2038,-70,21,-29
27624,-100000,17187,-1562,2046,-70,21,-29
27626,-100000,17187,-1562,2049,-70,21,-29
27627,-100000,17187,-1562,2036,-70,21,-29
27629,-100000,17187,-1562,2033,-70,21,-29
27630,-100000,17187,-1562,2043,-70,21,-29
27632,-100000,17187,-1562,2049,-70,21,-29
27633,-100000,17187,-781,2035,-70,21,-29
27635,-100000,17187,-781,2047,-70,21,-29
27636,-100000,17187,-781,2045,-70,21,-29
27638,-100000,17187,-781,2049,-70,21,-29
27639,-100000,17187,-781,2032,-70,21,-29
27641,-100000,17187,-781,2049,-70,21,-29
27642,-100000,17187,-781,2027,-70,21,-29
27644,-99218,17187,-1562,2045,-70,21,-29
27645,-99218,17187,-1562,2037,-70,21,-29
27647,-99218,17187,-1562,2031,-70,21,-29
27648,-99218,17187,-1562,2041,-70,21,-29
27650,-99218,17187,-1562,2041,-70,21,-29
27651,-99218,17187,-1562,2032,-70,21,-29
27653,-99218,17187,-1562,2041,-70,20,-29
27654,-99218,14843,-781,2043,-70,20,-29
27656,-99218,14843,-781,2048,-70,20,-29
27657,-99218,14843,-781,2042,-70,21,-29
27658,-99218,14843,-781,2043,-70,21,-29
27660,-99218,14843,-781,2049,-70,21,-29
27661,-99218,14843,-781,2043,-70,21,-29
27663,-99218,14843,-781,2037,-70,21,-29
27664,-98437,15625,-1562,2040,-70,21,-29
27666,-98437,15625,-1562,2041,-70,21,-29
27668,-98437,15625,-1562,2049,-70,22,-29
27670,-98437,15625,-1562,2041,-70,22,-30
27671,-98437,15625,-1562,2049,-70,22,-30
27673,-98437,15625,-1562,2048,-70,22,-30
27674,-99218,16406,-2343,2043,-70,22,-30
27676,-99218,16406,-2343,2035,-70,22,-29
27677,-99218,16406,-2343,2045,-70,22,-29
27679,-99218,16406,-2343,2036,-70,22,-29
27680,-99218,16406,-2343,2053,-70,22,-29
27682,-99218,16406,-2343,2042,-70,22,-29
27683,-99218,16406,-2343,2036,-70,22,-29
27685,-99218,16406,-781,2048,-69,22,-29
27686,-99218,16406,-781,2038,-69,22,-29
27688,-99218,16406,-781,2042,-69,22,-29
27689,-99218,16406,-781,2035,-70,22,-30
27691,-99218,16406,-781,2033,-70,22,-30
27692,-99218,16406,-781,2049,-70,22,-30
27694,-97656,17187,-781,2032,-70,22,-30
27695,-97656,17187,-781,2035,-69,22,-30
27697,-97656,17187,-781,2041,-70,22,-30
27699,-97656,17187,-781,2037,-69,23,-29
27701,-97656,17187,-781,2043,-69,23,-29
27703,-97656,17187,-781,2035,-69,23,-29
27705,-98437,16406,-1562,2047,-69,23,-29
27707,-98437,16406,-1562,2043,-70,23,-29
27709,-98437,16406,-1562,2049,-70,23,-29
27711,-98437,16406,-1562,2031,-70,23,-29
27713,-98437,16406,-1562,2051,-69,22,-29
27715,-98437,17187,-781,2041,-69,22,-29
27717,-98437,17187,-781,2043,-69,22,-29
27719,-98437,17187,-781,2047,-69,22,-29
27721,-98437,17187,-781,2048,-69,22,-29
27723,-98437,17187,-781,2038,-69,22,-29
27725,-97656,16406,-781,2040,-69,22,-29
27727,-97656,16406,-781,2049,-69,22,-29
27729,-97656,16406,-781,2032,-69,22,-29
27746,-98437,16406,-781,2051,-67,21,-29
27747,-98437,16406,-781,2042,-67,21,-29
27749,-98437,16406,-781,2046,-67,21,-29
27750,-98437,16406,-781,2045,-67,21,-29
27752,-98437,16406,-781,2048,-67,21,-29
27753,-98437,16406,-781,2045,-67,21,-29
27755,-98437,16406,-781,2041,-67,21,-29
27756,-98437,16406,-781,2052,-67,21,-29
27758,-98437,16406,-781,2040,-67,21,-29
27759,-98437,16406,-781,2043,-67,21,-29
27761,-98437,16406,-781,2051,-67,21,-29
27762,-98437,16406,-781,2036,-67,21,-29
27764,-98437,16406,-781,2037,-67,21,-29
27765,-98437,16406,-1562,2032,-67,21,-29
27767,-98437,16406,-1562,2051,-67,21,-29
27768,-98437,16406,-1562,2057,-67,21,-29
27770,-98437,16406,-1562,2045,-67,21,-29
27771,-98437,16406,-1562,2038,-67,21,-29
27773,-98437,16406,-1562,2048,-67,21,-28
27774,-98437,16406,-1562,2051,-67,21,-29
27776,-99218,17187,-781,2046,-67,21,-29
27777,-99218,17187,-781,2046,-67,21,-29
27779,-99218,17187,-781,2043,-67,21,-29
27780,-99218,17187,-781,2045,-67,21,-29
27782,-99218,17187,-781,2042,-67,21,-29
27783,-99218,17187,-781,2041,-67,21,-29
27785,-97656,15625,-781,2045,-67,21,-28
27786,-97656,15625,-781,2042,-66,21,-29
27788,-97656,15625,-781,2051,-66,21,-29
27789,-97656,15625,-781,2031,-66,21,-29
27791,-97656,15625,-781,2045,-66,21,-29
27793,-97656,15625,-781,2042,-66,21,-29
27795,-97656,16406,-1562,2046,-66,22,-29
27797,-97656,16406,-1562,2040,-66,22,-29
27799,-97656,16406,-1562,2048,-66,22,-29
27801,-97656,16406,-1562,2037,-66,22,-29
27842,-96875,16406,0,2035,-63,22,-29
27844,-96875,16406,0,2037,-63,22,-29
27846,-96875,16406,0,2041,-63,22,-29
27847,-96875,16406,0,2038,-63,22,-29
27849,-96875,16406,0,2037,-62,22,-29
27850,-96875,16406,0,2043,-62,22,-29
27851,-96875,16406,0,2036,-62,22,-29
27853,-96875,16406,0,2038,-62,22,-29
27854,-96875,16406,0,2038,-62,22,-30
27856,-97656,17187,-781,2042,-62,22,-30
27857,-97656,17187,-781,2041,-62,22,-30
27859,-97656,17187,-781,2041,-62,22,-30
27860,-97656,17187,-781,2031,-62,22,-30
27862,-97656,17187,-781,2047,-61,22,-30
27863,-97656,17187,-781,2043,-61,22,-30
27865,-97656,17187,-781,2038,-61,22,-30
27866,-96093,15625,-781,2041,-61,22,-30
27868,-96093,15625,-781,2032,-61,22,-30
27869,-96093,15625,-781,2049,-61,22,-29
27871,-96093,15625,-781,2041,-61,22,-29
27872,-96093,15625,-781,2038,-61,22,-29
27874,-96093,15625,-781,2046,-61,22,-29
27875,-96093,15625,-781,2047,-61,22,-29
27877,-96875,16406,-781,2041,-61,22,-29
27878,-96875,16406,-781,2032,-61,22,-29
27880,-96875,16406,-781,2042,-61,22,-29
27881,-96875,16406,-781,2035,-61,22,-29
27883,-96875,16406,-781,2040,-61,22,-29
27884,-96875,16406,-781,2040,-61,22,-29
27886,-96875,15625,0,2047,-61,22,-29
27887,-96875,15625,0,2045,-60,21,-29
27889,-96875,15625,0,2037,-60,21,-29
27890,-96875,15625,0,2033,-60,21,-29
27892,-96875,15625,0,2031,-60,22,-29
27893,-96875,15625,0,2041,-60,22,-29
27895,-96875,15625,0,2040,-60,22,-29
27896,-96875,17187,0,2038,-60,22,-29
27898,-96875,17187,0,2041,-60,22,-28
27901,-96875,17187,0,2046,-59,22,-28
27903,-96875,17187,0,2043,-59,22,-28
27904,-96875,17187,0,2042,-59,22,-28
27906,-96875,17187,0,2041,-59,22,-28
27907,-96875,16406,781,2048,-59,22,-28
27909,-96875,16406,781,2038,-59,22,-28
27910,-96875,16406,781,2045,-59,22,-28
27912,-96875,16406,781,2046,-58,22,-28
27913,-96875,16406,781,2046,-58,22,-28
27915,-96875,16406,781,2043,-58,22,-28
27916,-96875,16406,781,2047,-58,22,-28
27918,-96875,16406,-781,2046,-58,22,-29
27919,-96875,16406,-781,2040,-58,22,-29
27921,-96875,16406,-781,2046,-58,22,-28
27922,-96875,16406,-781,2042,-58,22,-28
27924,-96875,16406,-781,2035,-57,22,-28
27925,-96875,16406,-781,2042,-57,22,-28
27926,-96875,16406,781,2040,-57,22,-28
27928,-96875,16406,781,2045,-57,22,-29
27929,-96875,16406,781,2035,-57,22,-29
27931,-96875,16406,781,2038,-57,22,-29
27932,-96875,16406,781,2036,-57,22,-29
27934,-96875,16406,781,2040,-57,22,-29
27935,-96875,16406,781,2041,-56,22,-29
27937,-96093,16406,781,2046,-56,22,-29
27938,-96093,16406,781,2047,-56,22,-29
27940,-96093,16406,781,2033,-56,23,-28
27941,-96093,16406,781,2046,-56,23,-28
27943,-96093,16406,781,2046,-56,23,-28
27944,-96093,16406,781,2033,-56,23,-29
27946,-96093,16406,781,2041,-56,23,-29
27947,-96875,16406,-781,2043,-55,23,-28
27949,-96875,16406,-781,2036,-55,23,-28
27950,-96875,16406,-781,2035,-55,23,-28
27952,-96875,16406,-781,2028,-55,23,-28
27953,-96875,16406,-781,2043,-55,23,-28
27955,-96875,16406,-781,2037,-55,23,-28
27979,-96875,16406,0,2041,-53,23,-28
27981,-96875,16406,0,2046,-53,23,-28
27982,-96875,16406,0,2035,-53,23,-28
27984,-96875,16406,0,2041,-53,23,-28
27985,-96875,16406,0,2041,-53,23,-28
27987,-96875,16406,0,2051,-53,23,-28
27988,-96093,16406,781,2031,-53,23,-28
27990,-96093,16406,781,2038,-53,23,-28
27991,-96093,16406,781,2037,-53,23,-28
27993,-96093,16406,781,2041,-53,23,-28
27994,-96093,16406,781,2048,-52,23,-28
27996,-96093,16406,781,2033,-52,23,-28
27997,-97656,17968,-781,2043,-52,23,-28
27999,-97656,17968,-781,2057,-52,23,-28
28000,-97656,17968,-781,2035,-52,23,-28
28002,-97656,17968,-781,2042,-52,23,-28
28003,-97656,17968,-781,2038,-52,23,-28
28005,-97656,17968,-781,2036,-52,23,-28
28006,-97656,17968,-781,2041,-52,23,-28
28008,-96875,15625,-781,2042,-52,23,-28
28009,-96875,15625,-781,2037,-51,23,-28
28011,-96875,15625,-781,2040,-51,23,-28
28012,-96875,15625,-781,2037,-51,23,-28
28014,-96875,15625,-781,2041,-51,23,-28
28015,-96875,15625,-781,2032,-51,23,-28
28017,-96875,15625,-781,2049,-51,23,-27
28018,-96875,16406,781,2046,-51,23,-27
28020,-96875,16406,781,2045,-51,23,-27
28021,-96875,16406,781,2041,-51,23,-27
28023,-96875,16406,781,2053,-51,23,-28
28024,-96875,16406,781,2052,-51,23,-28
28026,-96875,16406,781,2051,-51,23,-28
28027,-96875,16406,781,2051,-50,23,-28
28029,-96875,15625,0,2043,-50,23,-28
28030,-96875,15625,0,2041,-50,23,-28
28032,-96875,15625,0,2042,-50,23,-28
28033,-96875,15625,0,2038,-50,23,-28
28035,-96875,15625,0,2043,-50,23,-28
28038,-97656,17187,-781,2051,-50,23,-28
28039,-97656,17187,-781,2042,-50,23,-28
28041,-97656,17187,-781,2046,-49,23,-28
28042,-97656,17187,-781,2042,-49,23,-28
28044,-97656,17187,-781,2037,-49,23,-28
28045,-97656,17187,-781,2040,-49,23,-28
28047,-97656,17187,-781,2041,-49,23,-27
28048,-96875,16406,781,2046,-49,23,-27
28050,-96875,16406,781,2040,-49,23,-27
28051,-96875,16406,781,2041,-49,23,-28
28053,-96875,16406,781,2041,-48,23,-28
28054,-96875,16406,781,2035,-48,23,-28
28056,-96875,16406,781,2041,-48,23,-28
28057,-96875,16406,781,2045,-48,23,-28
28059,-96093,17968,0,2032,-48,23,-28
28060,-96093,17968,0,2036,-48,23,-28
28062,-96093,17968,0,2046,-48,23,-28
28063,-96093,17968,0,2041,-48,23,-28
28065,-96093,17968,0,2032,-48,23,-28
28067,-96093,17968,0,2037,-47,23,-28
28069,-96093,16406,0,2042,-47,23,-28
28071,-96093,16406,0,2043,-47,23,-28
28073,-96093,16406,0,2042,-47,23,-27
28075,-96093,16406,0,2042,-47,24,-28
28077,-96093,16406,0,2051,-47,24,-28
28079,-97656,17187,0,2046,-46,24,-28
28081,-97656,17187,0,2032,-46,24,-28
28083,-97656,17187,0,2038,-46,24,-28
28085,-97656,17187,0,2032,-46,24,-28
28087,-97656,17187,0,2049,-46,24,-28
28089,-97656,17187,-1562,2041,-45,24,-28
