timestamp,accX,accY,accZ,pressure,gyroX,gyroY,gyroZ
425643,-101562,-5468,-781,2061,-57,44,-31
425644,-101562,-5468,-781,2049,-57,44,-31
425646,-100781,-3906,-1562,2049,-57,44,-31
425647,-100781,-3906,-1562,2048,-57,44,-31
425649,-100781,-3906,-1562,2051,-57,44,-31
425650,-100781,-3906,-1562,2058,-57,44,-31
425652,-100781,-3906,-1562,2061,-57,44,-31
425653,-100781,-3906,-1562,2054,-58,44,-31
425655,-100781,-3906,-1562,2045,-58,44,-31
425656,-100781,-3906,-781,2053,-58,44,-31
425658,-100781,-3906,-781,2061,-58,44,-31
425659,-100781,-3906,-781,2051,-58,44,-31
425661,-100781,-3906,-781,2046,-58,44,-30
425662,-100781,-3906,-781,2056,-58,44,-30
425664,-100781,-3906,-781,2051,-58,44,-30
425665,-100781,-3906,-781,2049,-58,44,-30
425667,-101562,-3906,-781,2057,-58,44,-30
425668,-101562,-3906,-781,2046,-58,44,-30
425670,-101562,-3906,-781,2053,-58,44,-30
425671,-101562,-3906,-781,2046,-58,44,-30
425673,-101562,-3906,-781,2046,-58,44,-30
425674,-101562,-3906,-781,2051,-58,44,-30
425676,-101562,-3906,0,2043,-58,44,-30
425677,-101562,-3906,0,2052,-58,44,-30
425679,-101562,-3906,0,2051,-58,44,-30
425680,-101562,-3906,0,2048,-58,44,-30
425682,-101562,-3906,0,2052,-58,44,-30
425683,-101562,-3906,0,2049,-58,44,-30
425685,-101562,-3906,0,2056,-58,44,-30
425686,-101562,-3906,-2343,2046,-58,44,-30
425688,-101562,-3906,-2343,2047,-58,44,-30
425691,-101562,-3906,-2343,2053,-58,44,-30
425692,-101562,-3906,-2343,2059,-58,44,-30
425694,-101562,-3906,-2343,2054,-58,43,-30
425695,-101562,-3906,-2343,2053,-59,43,-30
425697,-100781,-4687,-1562,2057,-59,43,-30
425698,-100781,-4687,-1562,2056,-59,43,-30
425700,-100781,-4687,-1562,2062,-59,43,-30
425701,-100781,-4687,-1562,2057,-59,43,-30
425703,-100781,-4687,-1562,2045,-59,43,-30
425704,-100781,-4687,-1562,2041,-59,43,-30
425706,-100781,-3906,-2343,2058,-59,43,-30
425707,-100781,-3906,-2343,2052,-59,43,-29
425709,-100781,-3906,-2343,2058,-59,42,-29
425710,-100781,-3906,-2343,2058,-59,42,-29
425712,-100781,-3906,-2343,2061,-59,42,-29
425713,-100781,-3906,-2343,2051,-59,42,-29
425715,-100781,-3906,-2343,2047,-59,42,-29
425716,-100000,-3125,-1562,2048,-59,42,-29
425718,-100000,-3125,-1562,2061,-59,42,-29
425719,-100000,-3125,-1562,2051,-59,42,-29
425721,-100000,-3125,-1562,2048,-59,41,-29
425722,-100000,-3125,-1562,2054,-59,41,-29
425724,-100000,-3125,-1562,2047,-59,41,-29
425725,-100000,-3125,-1562,2051,-60,41,-29
425727,-100000,-3125,-1562,2045,-60,41,-29
425728,-100000,-3125,-1562,2053,-60,41,-29
425730,-100000,-3125,-1562,2051,-60,41,-29
425731,-100000,-3125,-1562,2061,-60,40,-29
425733,-100000,-3125,-1562,2051,-60,40,-29
425734,-100000,-3125,-1562,2056,-60,40,-29
425736,-100000,-3125,-1562,2053,-60,40,-29
425737,-101562,-4687,-1562,2047,-60,40,-28
425739,-101562,-4687,-1562,2056,-60,40,-28
425740,-101562,-4687,-1562,2049,-61,40,-28
425742,-101562,-4687,-1562,2047,-61,40,-28
425759,-100781,-3906,-1562,2043,-61,39,-28
425761,-100781,-3906,-1562,2053,-61,39,-28
425762,-100781,-3906,-1562,2052,-61,39,-28
425764,-100781,-3906,-1562,2041,-61,38,-28
425765,-100781,-3906,-1562,2063,-61,38,-28
425767,-100000,-3906,-2343,2051,-61,38,-28
425768,-100000,-3906,-2343,2049,-61,38,-28
425770,-100000,-3906,-2343,2053,-61,38,-28
425771,-100000,-3906,-2343,2051,-61,38,-28
425773,-100000,-3906,-2343,2057,-61,38,-28
425774,-100000,-3906,-2343,2051,-61,38,-28
425776,-100000,-3906,-2343,2056,-61,38,-28
425777,-100781,-4687,-781,2056,-61,38,-28
425779,-100781,-4687,-781,2054,-61,39,-28
425780,-100781,-4687,-781,2056,-61,39,-28
425782,-100781,-4687,-781,2054,-61,39,-28
425783,-100781,-4687,-781,2056,-61,39,-28
425785,-100781,-4687,-781,2051,-61,39,-28
425786,-100781,-4687,-781,2052,-61,39,-28
425788,-100781,-3906,-1562,2054,-61,39,-28
425789,-100781,-3906,-1562,2051,-61,39,-28
425791,-100781,-3906,-1562,2063,-61,38,-27
425792,-100781,-3906,-1562,2052,-61,38,-27
425794,-100781,-3906,-1562,2049,-61,38,-27
425795,-100781,-3906,-1562,2045,-61,38,-27
425797,-100781,-3906,-1562,2051,-61,38,-27
425798,-101562,-3906,-1562,2049,-61,39,-27
425800,-101562,-3906,-1562,2043,-61,39,-27
425801,-101562,-3906,-1562,2053,-61,39,-27
425803,-101562,-3906,-1562,2053,-61,39,-27
425804,-101562,-3906,-1562,2056,-61,39,-27
425806,-101562,-3906,-1562,2059,-61,39,-27
425807,-100781,-2343,-1562,2061,-61,39,-27
425810,-100781,-2343,-1562,2052,-61,39,-27
425812,-100781,-2343,-1562,2054,-61,39,-27
425813,-100781,-2343,-1562,2058,-61,39,-27
425815,-100781,-2343,-1562,2051,-62,39,-27
425816,-100781,-2343,-1562,2056,-62,39,-27
425818,-100781,-3906,-781,2052,-62,39,-26
425819,-100781,-3906,-781,2059,-62,39,-26
425821,-100781,-3906,-781,2061,-62,39,-26
425822,-100781,-3906,-781,2043,-62,39,-26
425824,-100781,-3906,-781,2063,-62,39,-26
425825,-100781,-3906,-781,2051,-62,39,-26
425827,-100781,-3906,-781,2051,-62,39,-26
425828,-100781,-3906,-1562,2052,-62,39,-26
425830,-100781,-3906,-1562,2049,-62,39,-26
425831,-100781,-3906,-1562,2053,-62,39,-26
425833,-100781,-3906,-1562,2049,-62,39,-26
425834,-100781,-3906,-1562,2053,-63,39,-26
425836,-100781,-3906,-1562,2057,-63,39,-26
425837,-100781,-4687,-2343,2062,-63,39,-26
425839,-100781,-4687,-2343,2049,-63,39,-26
425841,-100781,-4687,-2343,2051,-63,39,-26
425843,-100781,-4687,-2343,2046,-63,39,-26
425845,-100781,-4687,-2343,2052,-63,39,-26
425847,-100781,-4687,-2343,2058,-63,39,-26
425849,-100781,-3906,-781,2049,-63,39,-26
425851,-100781,-3906,-781,2058,-64,38,-26
425853,-100781,-3906,-781,2049,-64,38,-26
425855,-100781,-3906,-781,2053,-64,39,-26
425857,-100781,-3906,-781,2061,-64,38,-26
425859,-100781,-3125,-781,2053,-64,38,-26
425861,-100781,-3125,-781,2052,-64,38,-26
425863,-100781,-3125,-781,2053,-64,38,-26
425865,-100781,-3125,-781,2043,-64,38,-26
425867,-100781,-3125,-781,2049,-64,38,-26
425869,-100000,-4687,-781,2051,-64,38,-25
425886,-100000,-5468,-781,2071,-64,38,-25
425887,-100000,-5468,-781,2051,-65,38,-25
425889,-100781,-4687,-781,2052,-65,37,-25
425890,-100781,-4687,-781,2048,-65,37,-25
425892,-100781,-4687,-781,2056,-65,37,-25
425893,-100781,-4687,-781,2057,-65,37,-25
425895,-100781,-4687,-781,2052,-65,38,-25
425896,-100781,-4687,-781,2052,-65,38,-25
425898,-100781,-4687,-781,2061,-65,38,-25
425899,-100000,-3906,-781,2059,-65,37,-25
425901,-100000,-3906,-781,2048,-65,37,-25
425902,-100000,-3906,-781,2041,-65,37,-25
425904,-100000,-3906,-781,2045,-65,37,-25
425905,-100000,-3906,-781,2049,-65,37,-25
425907,-100000,-3906,-781,2054,-65,38,-25
425908,-100781,-3125,-781,2053,-65,38,-25
425910,-100781,-3125,-781,2051,-65,38,-25
425911,-100781,-3125,-781,2052,-65,38,-25
425913,-100781,-3125,-781,2062,-65,38,-25
425914,-100781,-3125,-781,2056,-65,38,-25
425916,-100781,-3125,-781,2048,-65,38,-25
425917,-100781,-3125,-781,2043,-66,38,-25
425919,-100781,-3906,-1562,2058,-66,38,-25
425920,-100781,-3906,-1562,2059,-65,38,-24
425922,-100781,-3906,-1562,2053,-66,38,-24
425923,-100781,-3906,-1562,2045,-66,38,-24
425925,-100781,-3906,-1562,2046,-66,38,-24
425926,-100781,-3906,-1562,2051,-66,38,-24
425928,-100781,-3906,-1562,2048,-66,39,-24
425929,-100000,-4687,781,2048,-66,39,-24
425931,-100000,-4687,781,2053,-66,39,-24
425933,-100000,-4687,781,2056,-65,39,-24
425935,-100000,-4687,781,2052,-65,39,-24
425937,-100000,-4687,781,2061,-66,39,-24
425939,-100000,-5468,-781,2058,-65,39,-24
425941,-100000,-5468,-781,2061,-65,39,-24
425943,-100000,-5468,-781,2047,-65,40,-24
425945,-100000,-5468,-781,2059,-65,40,-24
425947,-100000,-5468,-781,2048,-65,40,-24
425949,-100000,-3906,0,2052,-65,40,-24
425951,-100000,-3906,0,2048,-65,40,-24
425953,-100000,-3906,0,2045,-65,40,-24
425955,-100000,-3906,0,2046,-65,40,-24
425957,-100000,-3906,0,2043,-65,40,-23
425959,-100000,-3906,-781,2053,-65,40,-24
425961,-100000,-3906,-781,2051,-65,40,-24
425963,-100000,-3906,-781,2053,-65,40,-24
425965,-100000,-3906,-781,2046,-65,40,-24
425967,-100000,-3906,-781,2053,-64,40,-24
425969,-100000,-4687,0,2053,-64,40,-24
425971,-100000,-4687,0,2043,-64,40,-24
425973,-100000,-4687,0,2062,-64,40,-24
425975,-100000,-4687,0,2049,-64,40,-24
425977,-100000,-4687,0,2061,-64,40,-24
425979,-100000,-6250,-781,2046,-64,40,-24
425981,-100000,-6250,-781,2047,-64,40,-24
425983,-100000,-6250,-781,2043,-64,40,-24
425985,-100000,-6250,-781,2054,-64,40,-24
425987,-100000,-6250,-781,2048,-64,40,-24
425989,-100000,-5468,-781,2049,-64,40,-23
425991,-100000,-5468,-781,2041,-64,40,-23
425993,-100000,-5468,-781,2043,-64,40,-23
425995,-100000,-5468,-781,2058,-64,40,-23
425997,-100000,-5468,-781,2043,-64,40,-23
425999,-100000,-5468,-781,2058,-64,40,-23
426001,-99218,-6250,0,2051,-64,40,-23
426003,-99218,-6250,0,2061,-64,40,-23
426005,-99218,-6250,0,2049,-64,40,-23
426007,-99218,-6250,0,2048,-64,40,-23
426009,-99218,-6250,0,2054,-64,39,-23
426011,-100000,-4687,0,2053,-64,40,-23
426013,-100000,-4687,0,2056,-63,40,-23
426015,-100000,-4687,0,2052,-63,40,-23
426017,-100000,-4687,0,2057,-63,40,-23
426019,-100000,-4687,0,2053,-63,40,-23
426021,-100781,-4687,0,2049,-63,40,-23
426023,-100781,-4687,0,2056,-63,40,-23
426025,-100781,-4687,0,2058,-63,40,-23
426027,-100781,-4687,0,2051,-63,40,-23
426029,-100781,-4687,0,2047,-63,40,-23
426031,-99218,-4687,-781,2054,-63,40,-23
426033,-99218,-4687,-781,2056,-63,40,-23
426035,-99218,-4687,-781,2051,-63,40,-23
426037,-99218,-4687,-781,2041,-63,40,-23
426039,-99218,-4687,-781,2051,-63,40,-23
426041,-100000,-4687,781,2052,-63,40,-23
426043,-100000,-4687,781,2051,-62,40,-23
426045,-100000,-4687,781,2047,-63,41,-24
426047,-100000,-4687,781,2047,-62,40,-24
426049,-100000,-4687,781,2053,-62,40,-24
426051,-99218,-6250,781,2057,-62,40,-24
426053,-99218,-6250,781,2051,-62,40,-24
426055,-99218,-6250,781,2047,-62,41,-24
426057,-99218,-6250,781,2047,-62,41,-24
426059,-99218,-6250,781,2052,-62,41,-24
426061,-99218,-4687,0,2057,-62,41,-24
426063,-99218,-4687,0,2047,-62,41,-23
426065,-99218,-4687,0,2046,-61,42,-23
426067,-99218,-4687,0,2053,-62,42,-23
426069,-99218,-4687,0,2061,-61,42,-23
426071,-99218,-5468,-1562,2051,-61,42,-23
426073,-99218,-5468,-1562,2051,-61,42,-23
426075,-99218,-5468,-1562,2061,-61,42,-23
426078,-99218,-5468,-1562,2047,-61,42,-23
426079,-99218,-5468,-1562,2047,-61,42,-23
426081,-100000,-5468,-781,2053,-61,42,-23
426083,-100000,-5468,-781,2045,-61,42,-23
426085,-100000,-5468,-781,2056,-61,42,-23
426087,-100000,-5468,-781,2054,-61,42,-23
426089,-100000,-5468,-781,2051,-61,42,-23
426091,-100000,-4687,0,2049,-61,42,-23
426093,-100000,-4687,0,2047,-61,42,-23
426095,-100000,-4687,0,2054,-61,42,-23
426097,-100000,-4687,0,2052,-61,42,-23
426099,-100000,-4687,0,2052,-61,42,-23
426101,-100000,-4687,-781,2061,-61,42,-24
426103,-100000,-4687,-781,2049,-61,42,-24
426105,-100000,-4687,-781,2059,-61,42,-23
426107,-100000,-4687,-781,2046,-61,42,-23
426109,-100000,-4687,-781,2061,-61,42,-23
426111,-100000,-4687,-781,2046,-61,42,-23
426113,-100000,-4687,-781,2048,-61,42,-23
426115,-100000,-4687,-781,2061,-61,42,-24
426117,-100000,-4687,-781,2051,-61,41,-24
426119,-100000,-4687,-781,2052,-61,41,-24
426121,-100781,-4687,-1562,2051,-61,41,-24
426123,-100781,-4687,-1562,2059,-61,41,-24
426125,-100781,-4687,-1562,2056,-61,41,-24
426127,-100781,-4687,-1562,2048,-61,40,-24
426129,-100781,-4687,-1562,2049,-61,40,-24
426131,-100000,-5468,-1562,2047,-61,40,-24
426133,-100000,-5468,-1562,2045,-61,40,-24
426135,-100000,-5468,-1562,2064,-61,40,-23
426137,-100000,-5468,-1562,2045,-61,40,-23
426139,-100000,-5468,-1562,2056,-61,40,-23
426141,-100000,-4687,-1562,2048,-61,40,-23
426143,-100000,-4687,-1562,2061,-61,40,-23
426146,-100000,-4687,-1562,2045,-61,40,-23
426147,-100000,-4687,-1562,2051,-61,40,-23
426149,-100000,-4687,-1562,2048,-62,40,-23
426151,-100000,-5468,-1562,2051,-62,40,-23
426153,-100000,-5468,-1562,2061,-62,40,-23
426155,-100000,-5468,-1562,2061,-62,40,-23
426157,-100000,-5468,-1562,2071,-62,40,-23
426159,-100000,-5468,-1562,2046,-62,40,-23
426161,-100000,-4687,-1562,2049,-62,40,-23
426163,-100000,-4687,-1562,2041,-62,39,-23
426165,-100000,-4687,-1562,2057,-62,39,-23
426167,-100000,-4687,-1562,2051,-62,39,-24
426169,-100000,-4687,-1562,2046,-62,39,-24
426171,-100000,-4687,-781,2052,-61,39,-24
426173,-100000,-4687,-781,2054,-61,39,-24
426175,-100000,-4687,-781,2051,-62,39,-24
426177,-100000,-4687,-781,2052,-62,39,-24
426179,-100000,-4687,-781,2045,-62,39,-24
426181,-100000,-4687,-781,2047,-62,39,-24
426183,-100781,-3906,-781,2045,-62,39,-24
426185,-100781,-3906,-781,2049,-62,39,-24
426187,-100781,-3906,-781,2049,-62,39,-24
426189,-100781,-3906,-781,2061,-62,39,-24
426191,-100781,-3906,-781,2047,-62,39,-24
