timestamp,accX,accY,accZ,pressure,gyroX,gyroY,gyroZ
27132,-96875,7812,781,2046,-32,42,-29
27134,-96875,7812,781,2043,-32,42,-29
27136,-96875,7812,781,2036,-32,42,-29
27138,-96875,7031,2343,2036,-31,42,-29
27140,-96875,7031,2343,2038,-31,42,-29
27142,-96875,7031,2343,2036,-31,42,-29
27144,-96875,7031,2343,2040,-31,42,-29
27146,-96875,7031,2343,2042,-31,42,-29
27148,-96875,7812,0,2045,-31,42,-29
27150,-96875,7812,0,2041,-30,42,-29
27152,-96875,7812,0,2040,-30,42,-29
27154,-96875,7812,0,2035,-30,42,-29
27156,-96875,7812,0,2036,-30,42,-28
27158,-96875,7031,781,2036,-30,42,-28
27160,-96875,7031,781,2036,-29,42,-28
27162,-96875,7031,781,2046,-29,42,-28
27164,-96875,7031,781,2040,-29,41,-28
27166,-96875,7031,781,2033,-29,41,-28
27168,-96875,8593,781,2040,-29,41,-28
27170,-96875,8593,781,2035,-29,41,-28
27172,-96875,8593,781,2041,-29,41,-28
27174,-96875,8593,781,2038,-28,41,-28
27176,-96875,8593,781,2043,-28,41,-28
27178,-97656,7031,0,2043,-28,40,-28
27180,-97656,7031,0,2037,-28,41,-28
27182,-97656,7031,0,2046,-28,40,-28
27184,-97656,7031,0,2043,-28,40,-28
27187,-97656,7031,0,2046,-28,40,-28
27188,-97656,7031,781,2045,-28,40,-28
27190,-97656,7031,781,2045,-28,40,-28
27192,-97656,7031,781,2042,-27,40,-28
27194,-97656,7031,781,2041,-27,40,-28
27196,-97656,7031,781,2040,-27,40,-28
27198,-97656,6250,781,2033,-27,40,-28
27200,-97656,6250,781,2041,-27,40,-28
27202,-97656,6250,781,2032,-27,40,-28
27204,-97656,6250,781,2040,-27,40,-28
27206,-97656,6250,781,2045,-26,40,-28
27208,-96875,7031,0,2046,-26,40,-28
27210,-96875,7031,0,2043,-26,40,-29
27212,-96875,7031,0,2051,-26,40,-29
27214,-96875,7031,0,2038,-26,40,-29
27216,-96875,7031,0,2048,-26,40,-29
27218,-96875,7031,-781,2041,-26,40,-29
27220,-96875,7031,-781,2037,-26,40,-29
27222,-96875,7031,-781,2041,-26,40,-29
27224,-96875,7031,-781,2040,-26,40,-29
27226,-96875,7031,-781,2038,-25,40,-29
27228,-98437,7812,781,2043,-25,40,-29
27230,-98437,7812,781,2035,-25,40,-29
27232,-98437,7812,781,2049,-25,40,-29
27234,-98437,7812,781,2038,-25,40,-29
27236,-98437,7812,781,2040,-25,40,-29
27238,-97656,7812,781,2048,-25,40,-29
27240,-97656,7812,781,2053,-25,39,-29
27242,-97656,7812,781,2047,-25,39,-29
27244,-97656,7812,781,2043,-25,39,-29
27246,-97656,7812,781,2031,-25,39,-29
27248,-98437,7031,781,2048,-24,39,-29
27250,-98437,7031,781,2053,-24,39,-29
27252,-98437,7031,781,2038,-24,38,-29
27254,-98437,7031,781,2038,-24,38,-29
27256,-98437,7031,781,2040,-24,38,-29
27258,-98437,8593,-781,2041,-24,38,-29
27260,-98437,8593,-781,2045,-24,38,-29
27262,-98437,8593,-781,2045,-23,38,-29
27264,-98437,8593,-781,2038,-23,38,-29
27266,-98437,8593,-781,2041,-23,38,-29
27268,-97656,7031,0,2048,-23,38,-29
27270,-97656,7031,0,2041,-23,37,-28
27272,-97656,7031,0,2041,-23,37,-29
27274,-97656,7031,0,2047,-23,37,-29
27276,-97656,7031,0,2043,-23,37,-29
27278,-98437,7812,-781,2047,-23,37,-29
27280,-98437,7812,-781,2041,-23,37,-29
27282,-98437,7812,-781,2033,-23,37,-29
27284,-98437,7812,-781,2031,-23,37,-29
27286,-98437,7812,-781,2040,-23,37,-29
27288,-98437,7812,-1562,2046,-23,36,-29
27290,-98437,7812,-1562,2031,-23,36,-29
27292,-98437,7812,-1562,2041,-23,36,-29
27294,-98437,7812,-1562,2041,-23,36,-29
27296,-98437,7812,-1562,2037,-23,36,-29
27298,-98437,7031,-781,2042,-23,36,-29
27300,-98437,7031,-781,2035,-22,36,-29
27302,-98437,7031,-781,2049,-23,36,-29
27304,-98437,7031,-781,2040,-23,36,-29
27306,-98437,7031,-781,2046,-22,37,-29
27308,-98437,7031,-781,2047,-22,36,-29
27310,-98437,7031,-781,2042,-22,36,-29
27312,-98437,7031,-781,2040,-22,36,-29
27315,-98437,7031,-781,2042,-22,36,-29
27316,-98437,7031,-781,2038,-22,36,-29
27318,-98437,7031,-781,2043,-22,36,-29
27320,-99218,7812,-781,2036,-22,36,-29
27322,-99218,7812,-781,2045,-22,36,-29
27324,-99218,7812,-781,2057,-22,36,-29
27326,-99218,7812,-781,2040,-22,36,-29
27328,-99218,7812,-781,2037,-22,36,-29
27330,-98437,7812,781,2047,-22,37,-29
27332,-98437,7812,781,2040,-22,37,-29
27334,-98437,7812,781,2045,-22,36,-29
27336,-98437,7812,781,2035,-22,36,-29
27338,-98437,7812,781,2045,-22,36,-30
27340,-99218,7812,-3125,2042,-22,36,-30
27342,-99218,7812,-3125,2042,-22,36,-30
27344,-99218,7812,-3125,2042,-22,37,-30
27346,-99218,7812,-3125,2035,-22,37,-30
27348,-99218,7812,-3125,2036,-22,37,-30
27350,-100781,8593,0,2037,-22,36,-30
27352,-100781,8593,0,2047,-22,36,-30
27354,-100781,8593,0,2042,-22,36,-30
27356,-100781,8593,0,2051,-22,36,-30
27358,-100781,8593,0,2040,-22,36,-30
27360,-99218,7812,-781,2037,-22,36,-30
27362,-99218,7812,-781,2041,-22,36,-30
27364,-99218,7812,-781,2043,-22,36,-30
27366,-99218,7812,-781,2041,-22,36,-30
27368,-99218,7812,-781,2047,-22,36,-30
27370,-99218,7812,-1562,2032,-22,35,-30
27372,-99218,7812,-1562,2042,-22,35,-30
27374,-99218,7812,-1562,2046,-22,35,-30
27376,-99218,7812,-1562,2038,-22,35,-30
27378,-99218,7812,-1562,2031,-22,35,-30
27380,-100000,8593,-781,2033,-22,34,-30
