timestamp,accX,accY,accZ,pressure,gyroX,gyroY,gyroZ
514657,-100000,-781,0,2043,-60,22,-24
514659,-100000,-781,0,2048,-60,22,-24
514661,-100000,-781,0,2040,-60,22,-24
514663,-100781,0,781,2061,-60,22,-23
514665,-100781,0,781,2043,-60,22,-23
514667,-100781,0,781,2053,-60,22,-23
514669,-100781,0,781,2053,-60,22,-23
514671,-100781,0,781,2061,-60,21,-23
514673,-100000,0,781,2053,-60,21,-23
514675,-100000,0,781,2051,-60,21,-23
514677,-100000,0,781,2049,-60,21,-23
514679,-100000,0,781,2053,-60,21,-23
514681,-100000,0,781,2047,-60,21,-23
514683,-99218,0,1562,2054,-60,21,-23
514685,-99218,0,1562,2047,-60,22,-22
514687,-99218,0,1562,2038,-60,21,-23
514689,-99218,0,1562,2054,-60,21,-23
514691,-99218,0,1562,2042,-60,21,-23
514693,-99218,781,0,2052,-60,21,-23
514695,-99218,781,0,2053,-60,21,-23
514697,-99218,781,0,2049,-60,21,-23
514699,-99218,781,0,2051,-60,21,-23
514701,-99218,781,0,2049,-60,21,-23
514703,-100000,0,0,2052,-60,21,-23
514705,-100000,0,0,2057,-60,21,-23
514707,-100000,0,0,2041,-60,21,-23
514709,-100000,0,0,2051,-60,21,-23
514711,-100000,0,0,2049,-60,21,-23
514713,-100000,0,0,2056,-59,21,-23
514715,-100000,0,0,2051,-59,21,-23
514717,-100000,0,0,2051,-59,21,-22
514719,-100000,0,0,2045,-59,21,-23
514721,-100000,0,0,2049,-59,21,-23
514723,-100000,0,0,2049,-59,21,-23
514725,-99218,-1562,781,2051,-59,21,-23
514727,-99218,-1562,781,2048,-59,21,-23
514729,-99218,-1562,781,2049,-59,21,-23
514731,-99218,-1562,781,2047,-59,21,-23
514733,-99218,-1562,781,2051,-59,21,-23
514735,-99218,0,781,2053,-59,21,-22
514737,-99218,0,781,2054,-59,20,-22
514739,-99218,0,781,2045,-59,20,-22
514741,-99218,0,781,2057,-59,20,-22
514743,-99218,0,781,2052,-59,20,-22
514745,-99218,0,781,2047,-59,20,-22
514747,-99218,0,781,2043,-59,20,-22
514749,-99218,0,781,2042,-59,20,-22
514751,-99218,0,781,2048,-59,20,-22
514753,-99218,0,781,2056,-58,20,-22
514755,-99218,0,781,2053,-58,20,-22
514757,-99218,0,781,2053,-58,20,-22
514759,-99218,0,781,2059,-59,20,-22
514761,-99218,0,781,2045,-59,20,-22
514763,-99218,0,781,2048,-58,20,-22
514765,-98437,0,1562,2045,-58,20,-22
514767,-98437,0,1562,2043,-58,20,-22
514769,-98437,0,1562,2045,-59,20,-21
514771,-98437,0,1562,2043,-58,20,-21
514773,-98437,0,1562,2051,-58,20,-21
514775,-99218,-781,2343,2046,-58,20,-21
514777,-99218,-781,2343,2046,-58,20,-22
514779,-99218,-781,2343,2041,-58,20,-21
514781,-99218,-781,2343,2056,-58,20,-22
514783,-99218,-781,2343,2045,-58,20,-22
514785,-97656,-781,1562,2041,-58,20,-22
514787,-97656,-781,1562,2043,-58,20,-22
514789,-97656,-781,1562,2040,-57,20,-22
514791,-97656,-781,1562,2052,-57,20,-22
514793,-97656,-781,1562,2036,-57,20,-22
514795,-99218,-781,781,2042,-57,20,-22
514797,-99218,-781,781,2040,-57,21,-22
514799,-99218,-781,781,2056,-57,21,-22
514801,-99218,-781,781,2061,-57,21,-22
514803,-99218,-781,781,2051,-56,21,-22
514805,-98437,0,1562,2051,-56,21,-22
514807,-98437,0,1562,2045,-56,21,-22
514809,-98437,0,1562,2047,-56,21,-22
514811,-98437,0,1562,2062,-56,21,-22
514813,-98437,0,1562,2052,-56,20,-21
514815,-99218,781,1562,2047,-55,20,-21
514817,-99218,781,1562,2048,-55,21,-21
514819,-99218,781,1562,2058,-55,21,-21
514821,-99218,781,1562,2051,-55,21,-21
514823,-99218,781,1562,2053,-55,21,-21
514825,-97656,-781,2343,2046,-55,21,-21
514827,-97656,-781,2343,2049,-54,21,-21
514829,-97656,-781,2343,2047,-54,21,-21
514831,-97656,-781,2343,2046,-54,21,-21
514833,-97656,-781,2343,2051,-54,21,-21
514835,-98437,0,1562,2052,-54,21,-21
514837,-98437,0,1562,2061,-54,21,-21
514839,-98437,0,1562,2047,-54,21,-21
514841,-98437,0,1562,2043,-54,21,-21
514843,-98437,0,1562,2043,-53,21,-21
514845,-99218,781,1562,2046,-53,21,-21
514847,-99218,781,1562,2045,-53,21,-21
514849,-99218,781,1562,2053,-53,21,-21
514851,-99218,781,1562,2041,-53,21,-21
514853,-99218,781,1562,2037,-53,21,-21
514855,-99218,781,3125,2051,-53,21,-21
514857,-99218,781,3125,2041,-53,21,-21
514860,-99218,781,3125,2051,-53,21,-21
514861,-99218,781,3125,2053,-53,21,-21
514863,-99218,781,3125,2049,-53,21,-21
514865,-98437,-1562,1562,2058,-52,21,-21
514867,-98437,-1562,1562,2056,-52,21,-21
514869,-98437,-1562,1562,2061,-52,21,-21
514871,-98437,-1562,1562,2052,-52,21,-21
514873,-98437,-1562,1562,2058,-52,21,-21
514875,-97656,-781,1562,2057,-52,21,-21
514877,-97656,-781,1562,2051,-52,21,-21
514879,-97656,-781,1562,2049,-51,21,-21
514881,-97656,-781,1562,2049,-51,21,-21
514883,-97656,-781,1562,2046,-51,21,-20
514885,-97656,-781,1562,2051,-51,21,-20
514887,-98437,-781,0,2046,-51,21,-21
514889,-98437,-781,0,2051,-51,21,-21
514891,-98437,-781,0,2047,-51,21,-21
514893,-98437,-781,0,2047,-50,21,-21
514895,-98437,-781,0,2047,-50,21,-21
514897,-97656,-781,1562,2047,-50,21,-21
514899,-97656,-781,1562,2051,-50,21,-21
514901,-97656,-781,1562,2048,-50,21,-21
514903,-97656,-781,1562,2049,-50,21,-21
514905,-97656,-781,1562,2041,-49,21,-21
514907,-99218,0,2343,2041,-49,21,-21
514909,-99218,0,2343,2042,-49,21,-21
514911,-99218,0,2343,2053,-49,21,-21
514913,-99218,0,2343,2051,-49,21,-21
514915,-99218,0,2343,2059,-49,21,-21
514917,-97656,0,2343,2040,-48,21,-21
514919,-97656,0,2343,2043,-48,21,-21
514921,-97656,0,2343,2043,-48,21,-21
514923,-97656,0,2343,2043,-48,21,-21
514925,-97656,0,2343,2046,-48,21,-21
514928,-97656,0,0,2045,-48,21,-21
514929,-97656,0,0,2052,-48,21,-21
514931,-97656,0,0,2051,-48,21,-21
514933,-97656,0,0,2046,-48,21,-21
514935,-97656,0,0,2051,-48,21,-21
514937,-98437,0,0,2051,-48,21,-21
514939,-98437,0,0,2045,-47,21,-21
514941,-98437,0,0,2045,-47,21,-21
514943,-98437,0,0,2052,-47,21,-21
514945,-98437,0,0,2052,-47,21,-21
514947,-97656,-781,1562,2040,-47,22,-21
514949,-97656,-781,1562,2057,-47,22,-21
514951,-97656,-781,1562,2051,-47,21,-21
514953,-97656,-781,1562,2058,-47,21,-21
514955,-97656,-781,1562,2057,-47,21,-21
514957,-98437,781,1562,2052,-46,21,-21
514959,-98437,781,1562,2051,-46,21,-21
514961,-98437,781,1562,2051,-46,21,-21
514963,-98437,781,1562,2045,-46,21,-21
514965,-98437,781,1562,2047,-46,21,-21
514967,-98437,0,1562,2056,-46,21,-21
514969,-98437,0,1562,2062,-46,21,-21
514971,-98437,0,1562,2038,-46,21,-20
514973,-98437,0,1562,2052,-46,21,-20
514975,-98437,0,1562,2043,-46,21,-20
514977,-97656,-781,781,2042,-45,21,-20
514979,-97656,-781,781,2061,-45,21,-20
514981,-97656,-781,781,2047,-45,20,-20
514983,-97656,-781,781,2051,-45,20,-20
514985,-97656,-781,781,2048,-45,20,-20
514987,-99218,781,781,2041,-45,20,-20
514989,-99218,781,781,2048,-45,20,-20
514991,-99218,781,781,2042,-45,20,-20
514993,-99218,781,781,2048,-44,20,-20
514995,-99218,781,781,2053,-44,20,-20
514997,-98437,-781,781,2043,-44,20,-20
514999,-98437,-781,781,2049,-44,20,-20
515001,-98437,-781,781,2061,-44,20,-20
515003,-98437,-781,781,2051,-44,20,-20
515005,-98437,-781,781,2048,-44,20,-20
515007,-99218,-781,0,2046,-44,20,-20
515009,-99218,-781,0,2045,-44,20,-20
515011,-99218,-781,0,2045,-44,20,-20
515013,-99218,-781,0,2045,-43,20,-20
515015,-99218,-781,0,2051,-43,20,-20
515017,-99218,-781,781,2043,-43,21,-20
515019,-99218,-781,781,2048,-43,21,-20
515021,-99218,-781,781,2049,-43,21,-20
515023,-99218,-781,781,2049,-43,21,-19
515025,-99218,-781,781,2046,-43,21,-19
515027,-100000,-781,0,2042,-43,21,-19
515029,-100000,-781,0,2051,-43,21,-20
515031,-100000,-781,0,2047,-43,21,-20
515033,-100000,-781,0,2049,-43,21,-20
515035,-100000,-781,0,2046,-43,21,-19
515037,-99218,781,0,2045,-43,21,-19
515039,-99218,781,0,2058,-43,21,-19
515041,-99218,781,0,2042,-43,21,-19
515043,-99218,781,0,2042,-43,21,-20
515045,-99218,781,0,2051,-43,21,-20
515047,-99218,0,0,2048,-43,21,-20
515049,-99218,0,0,2047,-43,21,-20
515051,-99218,0,0,2051,-42,21,-20
515053,-99218,0,0,2047,-42,21,-20
515055,-99218,0,0,2041,-42,21,-20
515057,-100000,0,0,2046,-42,21,-20
515060,-100000,0,0,2042,-42,21,-20
515061,-100000,0,0,2051,-42,21,-20
515063,-100000,0,0,2049,-42,21,-20
515065,-100000,0,0,2057,-42,21,-20
515067,-100000,0,0,2042,-42,21,-20
515069,-100000,0,-781,2043,-42,21,-20
515071,-100000,0,-781,2057,-42,22,-20
515073,-100000,0,-781,2051,-42,21,-19
515075,-100000,0,-781,2047,-42,21,-20
515077,-100000,0,-781,2046,-42,21,-20
515079,-100000,0,-781,2047,-41,21,-20
515081,-100000,0,-781,2038,-41,21,-19
515083,-100000,0,-781,2052,-41,21,-19
515085,-100000,0,-781,2049,-41,21,-19
515087,-100000,0,-781,2049,-41,21,-19
515089,-100000,0,-1562,2042,-41,21,-19
515091,-100000,0,-1562,2051,-41,21,-19
515093,-100000,0,-1562,2051,-41,21,-19
515095,-100000,0,-1562,2057,-41,21,-19
515097,-100000,0,-1562,2045,-41,21,-19
515099,-100000,-781,-781,2047,-41,21,-19
515101,-100000,-781,-781,2048,-41,21,-19
515103,-100000,-781,-781,2052,-41,21,-19
515105,-100000,-781,-781,2051,-41,21,-19
515107,-100000,-781,-781,2042,-41,21,-19
515109,-100781,0,-781,2043,-41,21,-19
515111,-100781,0,-781,2047,-41,21,-19
515113,-100781,0,-781,2046,-42,21,-19
515115,-100781,0,-781,2041,-42,21,-19
515117,-100781,0,-781,2051,-42,21,-19
515119,-100000,0,-1562,2043,-42,21,-19
515121,-100000,0,-1562,2042,-42,21,-19
515123,-100000,0,-1562,2057,-42,21,-19
515125,-100000,0,-1562,2049,-42,20,-19
515127,-100000,0,-1562,2047,-42,20,-19
515129,-100781,0,-2343,2048,-42,20,-19
515131,-100781,0,-2343,2045,-42,20,-19
515133,-100781,0,-2343,2042,-42,20,-19
515135,-100781,0,-2343,2041,-43,21,-19
515137,-100781,0,-2343,2051,-43,21,-19
515139,-100781,0,-1562,2043,-43,21,-19
515141,-100781,0,-1562,2045,-43,21,-19
515143,-100781,0,-1562,2048,-43,21,-19
515145,-100781,0,-1562,2045,-43,21,-19
515147,-100781,0,-1562,2046,-43,21,-19
515149,-101562,781,-2343,2051,-43,21,-19
515151,-101562,781,-2343,2045,-43,21,-19
515153,-101562,781,-2343,2057,-43,21,-19
515155,-101562,781,-2343,2042,-44,21,-19
515157,-101562,781,-2343,2042,-44,21,-19
515159,-101562,0,-1562,2054,-44,21,-19
515161,-101562,0,-1562,2045,-44,21,-19
515163,-101562,0,-1562,2041,-44,20,-19
515165,-101562,0,-1562,2048,-44,20,-19
515167,-101562,0,-1562,2051,-44,20,-19
515169,-102343,0,-1562,2051,-44,21,-19
515171,-102343,0,-1562,2043,-45,21,-19
515173,-102343,0,-1562,2046,-45,21,-19
515175,-102343,0,-1562,2053,-45,21,-19
515177,-102343,0,-1562,2057,-45,21,-19
515179,-100781,0,-1562,2054,-45,21,-19
515181,-100781,0,-1562,2048,-45,21,-19
515183,-100781,0,-1562,2054,-45,20,-19
515185,-100781,0,-1562,2043,-45,20,-19
515187,-100781,0,-1562,2052,-45,20,-19
515189,-101562,0,-1562,2048,-46,20,-19
515191,-101562,0,-1562,2049,-46,20,-19
515193,-101562,0,-1562,2047,-46,20,-19
515195,-101562,0,-1562,2056,-46,20,-19
515197,-101562,0,-1562,2054,-46,20,-19
515199,-101562,0,-781,2045,-46,20,-19
515201,-101562,0,-781,2054,-46,20,-19
515203,-101562,0,-781,2052,-46,20,-19
515205,-101562,0,-781,2041,-47,20,-19
515207,-101562,0,-781,2041,-47,20,-19
515209,-101562,-781,-2343,2041,-47,20,-19
515211,-101562,-781,-2343,2049,-47,20,-19
515213,-101562,-781,-2343,2046,-47,20,-19
515215,-101562,-781,-2343,2042,-47,20,-19
515217,-101562,-781,-2343,2041,-47,20,-19
515219,-101562,0,-2343,2052,-47,20,-19
515221,-101562,0,-2343,2056,-47,20,-19
515223,-101562,0,-2343,2049,-47,20,-19
515225,-101562,0,-2343,2046,-48,20,-19
515227,-101562,0,-2343,2048,-48,20,-19
515229,-102343,-781,-3125,2056,-48,20,-19
515231,-102343,-781,-3125,2058,-48,20,-19
515233,-102343,-781,-3125,2046,-48,20,-19
515235,-102343,-781,-3125,2049,-48,20,-19
515237,-102343,-781,-3125,2051,-49,20,-19
515239,-102343,-781,-3125,2047,-49,20,-19
515241,-101562,0,-2343,2046,-49,20,-19
515244,-101562,0,-2343,2049,-49,20,-19
515245,-101562,0,-2343,2046,-49,20,-19
515247,-101562,0,-2343,2047,-49,20,-19
515249,-101562,0,-2343,2056,-49,20,-18
515251,-102343,0,-2343,2045,-49,20,-18
